idxs,title,date,typ,origin,section,subject_theme,health_issue,covid,doc_cited,direct_mention,precise_mention,imprecise_mention,generic_mention,hard_soft
12404,"RESOLUÇÃO Nº 7, DE 15 DE ABRIL DE 2.020",2020-04-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Procedimentos para Habilitação Profissional por meio da Certidão Profissional Excepcional Inscrição e dá outras Providências.,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
12415,"RESOLUÇÃO Nº 1.152, DE 17 DE ABRIL DE 2020",2020-04-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorroga o prazo estabelecido no art. 1o da Resolução no 1.151/2020 - Confere.,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12418,"DECISÃO   Nº 185, DE 14 DE ABRIL DE 2020",2020-04-17,Decisão,Tribunal de Contas da União,S01,"Altera o prazo máximo estabelecido para a instauração da tomada de contas especial previsto na IN-TCU no 71, de 28 de novembro de 2012.",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12422,"RESOLUÇÃO Nº 8, DE 16 DE ABRIL DE 2.020",2020-04-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Admissão excepcional em estágios,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
12491,"RESOLUÇÃO Nº 2, DE 31 DE MARÇO DE 2020",2020-04-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Vencimento de anuidade,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12562,"PORTARIA Nº 13, DE 16 DE ABRIL DE 2020",2020-04-17,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prorrogação do regime de teletrabalho,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12563,"CARTA CIRCULAR ELETRÔNICA Nº 3, DE 16 DE ABRIL DE 2020",2020-04-17,Carta Circular,Ministério da Economia,S01,Dilação de prazos - Regulação Prudencial.,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12564,"Portaria Nº 206, de 16 de abril de 2020",2020-04-17,Portaria,Ministério do Turismo,S01,Alteração de prazo para trabalho remoto,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
12571,"PORTARIA Nº 343, DE 16 DE ABRIL DE 2020",2020-04-17,Portaria,Ministério da Cidadania,S01,"Suspender, por tempo indeterminado, o Edital disposto na Portaria GM/MC no 85, de 22 de janeiro de 2020, edição 2019-2020.",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
12584,"DECISÃO Nº 80, DE 16 DE ABRIL DE 2020",2020-04-17,Decisão,Ministério da Infraestrutura,S01,"Defere pedido de isenção temporária de cumprimento do requisito de que trata o parágrafo 153.419(c) do RBAC no 153, relativo à disponibilização de equipe de resgate do Serviço de Salvamento e Combate a Incêndio (SESCINC).",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12585,"CIRCULAR Nº  24,  DE  16  DE  ABRIL  DE 2020",2020-04-17,Circular,Ministério da Economia,S01,"Suspender, por 2 meses, o encerramento da fase probatória e dos prazos subsequentes a que fazem referência os arts. 59 a 63 do Decreto no 8.058,",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
12632,"RESOLUÇÃO Nº 3, DE 17 DE ABRIL DE 2020",2020-04-20,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Mantém as medidas emergenciais e temporárias de prevenção ao contágio do NOVO CORONAVÍRUS (COVID-19) e prorroga o prazo estabelecido no artigo 1o da Resolução no 02/2020 do Core-RJ.,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12750,"DECISÃO Nº 44, de 16 de abril de 2020",2020-04-20,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Instituição do Plenário do COREN-RS,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12919,"RESOLUÇÃO Nº 160, DE 17 DE ABRIL DE 2020",2020-04-20,Resolução,Presidência da República,S01,Diretrizes para a reunião do Plenário,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
25715,DEMONSTRAÇÕES CONTÁBEIS,2021-05-25,Demonstração Contábil,Ministério da Educação,S01,Contabilidade do Hospital,COVID-19,True,Declaration of Pandemic Status,Direct,,N/C,No,Soft norm
12927,"RESOLUÇÃO Nº 167, DE 17 DE ABRIL DE 2020",2020-04-20,Resolução,Presidência da República,S01,Alteração de prazo de emissão de LCR,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
12935,"RESOLUÇÃO Nº 1, DE 19 DE MARÇO DE 2020",2020-04-22,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Obrigação de disponibilizar protocolo de fluxo,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12935,"RESOLUÇÃO Nº 1, DE 19 DE MARÇO DE 2020",2020-04-22,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Obrigação de disponibilizar protocolo de fluxo,COVID-19,True,"Rational use of personal protective equipment for coronavirus disease (‎COVID-19)‎: interim guidance, 27 February 2020",Direct,Yes,Yes,No,Soft norm
12937,"PORTARIA  Nº 204, DE 18 DE ABRIL DE 2020",2020-04-22,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Expedição de CIP e CRPJ,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12940,"Portaria  nº 206, DE 18 DE ABRIL DE 2020",2020-04-22,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Altera prazo do trabalho remoto,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
12944,"PORTARIA Nº 10.205,  17 DE ABRIL DE 2020",2020-04-22,Portaria,Ministério da Economia,S01,Medidas de prevenção ao COVID,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12953,"DECISÃO Nº 45, DE 15 DE ABRIL DE 2020",2020-04-22,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Altera, ad referendum do Plenário do COREN/CE, a Decisão COREN/CE n°. 043/2020, de 20 de março de 2020, e dá outras providências.",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
12992,"CARTA CIRCULAR ELETRÔNICA Nº 4, DE 17 DE ABRIL DE 2020",2020-04-22,Carta Circular,Ministério da Economia,S01,Prorrogação de prazos,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
13135,NOTA TÉCNICA SOBRE A UTILIZAÇÃO DE TRATAMENTO ANTIVIRAL PARA INFECÇÕES POR COVID-19,2020-04-22,Extrato de Parecer Técnico,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Cloroquina,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13259,"INSTRUÇÃO NORMATIVA Nº 5, DE 20 DE ABRIL DE 2020",2020-04-23,Instrução Normativa,Presidência da República,S01,"Amplia o rol de pessoas jurídicas alcançadas pelo disposto na Instrução Normativa no 04, de 07 de abril de 2020, às associações sem fins lucrativos, organizações religiosas e fundações.",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
13262,"RESOLUÇÃO Nº 222, de 22 de abril de 2020",2020-04-23,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Documentação no sistema de odontologia,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13338,"PORTARIA Nº 12, DE 22 DE ABRIL DE 2020",2020-04-23,Portaria,Ministério da Justiça e Segurança Pública,S01,Suspender visitas,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13440,"PORTARIA Nº 366, DE 22 DE ABRIL DE 2020",2020-04-23,Portaria,Ministério da Cidadania,S01,Medidas pro enfrentamento da COVID,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
13448,"RESOLUÇÃO Nº 4, DE 13 DE ABRIL DE 2020",2020-04-24,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Permissão da realização de reuniões de diretoria,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13476,"PORTARIA Nº 59, DE 22 DE ABRIL DE 2020",2020-04-24,Portaria,Ministério da Cidadania,S01,Orientações e recomendações gerais aos gestores e trabalhadores do Sistema Único de Assistência Social - SUAS,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
13479,"RESOLUÇÃO Nº 4, DE 22 DE ABRIL DE 2020",2020-04-24,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Restrição do atendimento nas Unidades de Pronto Atendimento (UPA's) 24h,COVID-19,True,WHO's Technical guidance on COVID-19,Direct,Yes,Yes,No,Soft norm
13479,"RESOLUÇÃO Nº 4, DE 22 DE ABRIL DE 2020",2020-04-24,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Restrição do atendimento nas Unidades de Pronto Atendimento (UPA's) 24h,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13638,"PORTARIA Nº 43, DE 23 DE ABRIL DE 2020",2020-04-24,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Atendimento ao público na sede e nas Delegacias Regionais do CREMESP.,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13638,"PORTARIA Nº 43, DE 23 DE ABRIL DE 2020",2020-04-24,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Atendimento ao público na sede e nas Delegacias Regionais do CREMESP.,COVID-19,True,WHO's Technical guidance on COVID-19,Direct,Yes,Yes,No,Soft norm
13702,"Resolução nº 4, de 23 de abril de 2020",2020-04-24,Resolução,Ministério da Justiça e Segurança Pública,S01,Diretrizes no sistema prisionário nacional durante a pandemia,COVID-19,True,"Preparedness, prevention and control of COVID-19 in prison and other places of detention",Direct,Yes,Yes,No,Soft norm
13705,"RESOLUÇÃO Nº 170, DE 23 DE ABRIL DE 2020",2020-04-24,Resolução,Presidência da República,S01,Emissão de certificado digital por videoconferencia,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
13751,"DECISÃO Nº 9, DE 22 DE ABRIL DE 2020",2020-04-27,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Apreciação de matérias por meio de solução tecnológica que dispensa a presença física dos conselheiros do Coren/SC em Plenário.,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13832,"RECOMENDAÇÃO GIAC-COVID-19 Nº 1, DE 22 DE ABRIL DE 2020",2020-04-27,Recomendação,Ministério Público da União,S01,Acompanhamento e fiscalização da situação da COVID,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
13901,"PORTARIA Nº 105, DE  22 DE ABRIL DE 2020",2020-04-27,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Prevenção contra a COVID,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
13902,"PORTARIA Nº 106, DE 24 DE ABRIL DE 2020",2020-04-27,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Altera a Portaria nº 105/2020,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
13988,"RESOLUÇÃO Nº 21, DE 20 DE ABRIL DE 2020",2020-04-28,Resolução,Ministério do Desenvolvimento Regional,S01,Prorrogação dos prazos de condicionantes e vigências de outorgas de uso de recursos hídricos,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
13988,"RESOLUÇÃO Nº 21, DE 20 DE ABRIL DE 2020",2020-04-28,Resolução,Ministério do Desenvolvimento Regional,S01,Prorrogação dos prazos de condicionantes e vigências de outorgas de uso de recursos hídricos,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
14034,"RECOMENDAÇÃO  Nº 5, de 27 de abril de 2020",2020-04-28,Recomendação,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Recomendação da utilização do EUP-UTI,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
14048,"RESOLUÇÃO Nº 4, de 22 de Abril de 2020",2020-04-28,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Códigos de conduta para conselheiros e colaboradores,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
14048,"RESOLUÇÃO Nº 4, de 22 de Abril de 2020",2020-04-28,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Códigos de conduta para conselheiros e colaboradores,COVID-19,True,WHO's Technical guidance on COVID-19,Direct,Yes,No,No,Soft norm
14182,"PORTARIA Nº 226, DE 27 DE ABRIL DE 2020",2020-04-29,Portaria,Ministério do Turismo,S01,Alteração de prazo de trabalho remoto,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
14230,"PORTARIA Nº 1.203, DE 28 DE ABRIL DE 2020",2020-04-29,Portaria,Ministério do Desenvolvimento Regional,S01,Prorrogação de pazo de apresentação de formulários e relatórios,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
4984,"RESOLUÇÃO CREF8 nº 160, de 1º de fevereiro de 2021",2021-02-03,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Educação Física da 8ª Região,S01,Prorrogação de prazos da anuidade,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
5308,"RESOLUÇÃO Nº 1, DE 3 DE FEVEREIRO DE 2021",2021-02-04,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Psicologia,S01,"Prorrogação da entrada em vigor de_x000D_
Resolução",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
5309,"INSTRUÇÃO NORMATIVA Nº 1, DE 3 DE FEVEREIRO DE 2021",2021-02-04,Instrução Normativa,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Psicologia,S01,"Prorrogação da suspensão de prazos_x000D_
processuais e prescricionais",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
5424,"RESOLUÇÃO Nº 699, DE 28 JANEIRO DE 2021",2021-02-04,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Farmácia,S01,"Prorrogação, até do prazo para formalização_x000D_ do pedido de ingresso",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
5424,"RESOLUÇÃO Nº 699, DE 28 JANEIRO DE 2021",2021-02-04,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Farmácia,S01,"Prorrogação, até do prazo para formalização_x000D_ do pedido de ingresso",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
5424,"RESOLUÇÃO Nº 699, DE 28 JANEIRO DE 2021",2021-02-04,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Farmácia,S01,"Prorrogação, até do prazo para formalização_x000D_ do pedido de ingresso",COVID-19,True,,Direct,No,Yes,No,Soft norm
5504,"PORTARIA Nº 3, de 27 de janeiro de 2021",2021-02-05,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE SERVICO SOCIAL DA 7ª REGIÃO,S01,Prorrogar o trabalho Home Office,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
5504,"PORTARIA Nº 3, de 27 de janeiro de 2021",2021-02-05,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE SERVICO SOCIAL DA 7ª REGIÃO,S01,Prorrogar o trabalho Home Office,COVID-19,True,WHO's Technical guidance on COVID-19,Direct,Yes,Yes,No,Soft norm
6385,"PORTARIA MC Nº 606, DE 9 DE FEVEREIRO DE 2021",2021-02-10,Portaria,Gabinete do Ministro,S01,"Calendário de pagamentos e saques_x000D_
do auxílio emergencial",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
6385,"PORTARIA MC Nº 606, DE 9 DE FEVEREIRO DE 2021",2021-02-10,Portaria,Gabinete do Ministro,S01,"Calendário de pagamentos e saques_x000D_
do auxílio emergencial",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,No,No,Soft norm
7103,"RESOLUÇÃO Nº 684, DE 11 DE FEVEREIRO DE 2021",2021-02-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Nutricionistas,S01,Suspesão de artigo de Resolução,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
7103,"RESOLUÇÃO Nº 684, DE 11 DE FEVEREIRO DE 2021",2021-02-17,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Nutricionistas,S01,Suspesão de artigo de Resolução,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
7182,"RESOLUÇÃO RDC Nº 466, DE 10 DE Fevereiro DE 2021",2021-02-17,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,"Estabelece os coadjuvantes de tecnologia autorizados para uso na produção de alimentos e_x000D_
ingredientes",Other (specify),FALSE,Joint FAO/WHO Expert Committee on Food Additives (JECFA),Direct,Yes,No,No,Soft norm
7182,"RESOLUÇÃO RDC Nº 466, DE 10 DE Fevereiro DE 2021",2021-02-17,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,"Estabelece os coadjuvantes de tecnologia autorizados para uso na produção de alimentos e_x000D_
ingredientes",Other (specify),FALSE,Joint FAO/WHO Expert Committee on Food Additives (JECFA),Direct,Yes,No,No,Soft norm
8368,"Resolução CREF11/MS nº 241, de 22 de fevereiro de 2021",2021-02-24,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Educação Física da 11ª Região,S01,"Alteração de resolução sobre  pagamentos das_x000D_
anuidades",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
8706,"RESOLUÇÃO GECEX Nº 160, DE 18 DE FEVEREIRO DE 2021 (*)",2021-02-25,Resolução,Comitê-Executivo de Gestão,S01,Prorrogação do direito antidumping definitivo,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
8847,Relatório da Administração do Banco do Brasil S/A,2021-02-26,Balanço Patrimonial,Banco do Brasil S.A.,S01,Balanço Patrimonial,COVID-19,True,Declaration of Pandemic Status,,,N/C,No,
9067,"RESOLUÇÃO RDC Nº 465, DE 9 DE Fevereiro DE 2021",2021-02-09,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Dispensa de registro e da autorização_x000D_ de uso emergencial das vacinas Covid-19,COVID-19,True,WHO's Technical guidance on COVID-19,Direct,Yes,Yes,No,Soft norm
9067,"RESOLUÇÃO RDC Nº 465, DE 9 DE Fevereiro DE 2021",2021-02-09,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Dispensa de registro e da autorização_x000D_ de uso emergencial das vacinas Covid-19,COVID-19,True,WHO's Technical guidance on COVID-19,Direct,Yes,Yes,No,Soft norm
9100,EXTRATO DA ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIAREALIZADA EM 2 DE FEVEREIRO DE 2021,2021-03-01,Extrato da Ata,Empresa Brasil de Comunicação S.A.,S01,Extrato de ATA,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
9149,"RESOLUÇÃO NORMATIVA ANEEL Nº 915, DE 23 DE FEVEREIRO DE 2021",2021-03-01,Resolução,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica/Diretoria/ANEEL,S01,Regulamentação de lei sobre limites à exposição humana a_x000D_ campos elétricos e magnéticos,Other (specify),FALSE,,Direct,No,Yes,No,Soft norm
9149,"RESOLUÇÃO NORMATIVA ANEEL Nº 915, DE 23 DE FEVEREIRO DE 2021",2021-03-01,Resolução,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica/Diretoria/ANEEL,S01,Regulamentação de lei sobre limites à exposição humana a_x000D_ campos elétricos e magnéticos,Other (specify),FALSE,,Direct,No,Yes,No,Soft norm
9400,"ANEXO II da RESOLUÇÃO NORMATIVA - RN Nº 465, DE 24 DE FEVEREIRO DE 2021
",2021-03-02,Resolução,Agência Nacional de Saúde Suplementar,S01,Anexo com tabelas,Cardiovascular diseases,FALSE,,,,N/C,Yes,
9738,"CONSULTA PÚBLICA Nº 1.017, DE 24 DE FEVEREIRO DE 2021",2021-03-03,Consulta Pública,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Proposta de resolução sobre cultura de alimentos,Other (specify),FALSE,Joint FAO/WHO Expert Committee on Food Additives (JECFA),Direct,Yes,No,No,Soft norm
9883,RELATÓRIO DA ADMINISTRAÇÃO,2021-03-04,Ato,Unidade de Contadoria,S01,"Administração da BB ADMINISTRADORA DE CARTÕES_x000D_
DE CRÉDITO S.A.",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,Yes,Soft norm
9914,"PORTARIA Nº 5, DE 1º DE MARÇO DE 2021",2021-03-04,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DOS TÉCNICOS INDUSTRIAIS DO ESTADO DA BAHIA,S01,Regulamentação de reuniões virtuais,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
10207,RELATÓRIO DA ADMINISTRAÇÃO,2021-03-05,Ato,Banco do Brasil S.A./BB Seguridade Participações S.A.,S01,"Administração da BB Seguridade_x000D_
Participações S.A.",COVID-19,True,Declaration of Pandemic Status,Direct,,Yes,No,Soft norm
10628,RELATÓRIO DA ADMINISTRAÇÃO,2021-03-08,Ato,Banco do Brasil S.A./BB Seguridade Participações S.A.,S01,Relatorio da administração BB GESTÃO DE RECURSOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,COVID-19,True,Declaration of Pandemic Status,Direct,,Yes,No,Soft norm
10760,Relatório da Administração,2021-03-09,Ato,Banco do Brasil S.A./BB Seguridade Participações S.A.,S01,"Administração e as Demonstrações Contábeis da_x000D_
Ativos S.A Securitizadora de Créditos Financeiros",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
10804,RELATÓRIO DA ADMINISTRAÇÃO,2021-03-09,Ata,Banco do Brasil S.A./BB Seguridade Participações S.A.,S01,Demonstrações contábeis da BB Leasing S.A,COVID-19,True,Declaration of Pandemic Status,Direct,,Yes,No,Soft norm
11266,RELATÓRIO DA ADMINISTRAÇÃO,2021-03-11,Ato,Banco do Brasil S.A./BB Seguridade Participações S.A.,S01,Administração da BB ADMINISTRADORA DE CONSÓRCIOS S.A.,COVID-19,True,Declaration of Pandemic Status,Direct,,Yes,No,Soft norm
11269,"Portaria n° 851, de 3 de março de 2021",2021-03-11,Portaria,Ministério Público do Distrito Federal e Territórios/Procuradoria-Geral de Justiça/Coordenadorias das Promotorias de Justiça,S01,Instauração de Inquérito Civil Públic,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
11320,"PORTARIA Nº 11, de 2 de março de 2021",2021-03-11,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE SERVICO SOCIAL DA 7ª REGIÃO,S01,Prorrogação de trabalho Home Office,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
11320,"PORTARIA Nº 11, de 2 de março de 2021",2021-03-11,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE SERVICO SOCIAL DA 7ª REGIÃO,S01,Prorrogação de trabalho Home Office,COVID-19,True,WHO's Technical guidance on COVID-19,Direct,Yes,Yes,No,Soft norm
11603,Relatório da Administração,2021-03-12,Ata,Banco do Brasil S.A./Unidade de Contadoria,S01,"Administração da A BB Elo Cartões Participações S.A._x000D_
",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
11890,"RESOLUÇÃO Nº 49, DE 11 DE MARÇO DE 2021",2021-03-15,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Educação Física da 13ª Região,S01,"Prorrogação do prazo para_x000D_
pagamento da anuidade",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
12133,"PORTARIA GAB/SVS Nº 6, DE 15 DE MARÇO DE 2021",2021-03-16,Portaria,Secretaria de Vigilância em Saúde,S01,Instituição da Câmara Técnica Assessora para a Gestão da Família de_x000D_ Classificações Internacionais,Other (specify),FALSE,WHO Family of International Classifications Network,Direct,Yes,Yes,No,Soft norm
12133,"PORTARIA GAB/SVS Nº 6, DE 15 DE MARÇO DE 2021",2021-03-16,Portaria,Secretaria de Vigilância em Saúde,S01,Instituição da Câmara Técnica Assessora para a Gestão da Família de_x000D_ Classificações Internacionais,Other (specify),FALSE,WHO Family of International Classifications Network,Direct,Yes,Yes,No,Soft norm
13102,"PORTARIA CREF4/SP nº 3.155, de 19 de março de 2021",2021-03-22,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Educação Física da 4ª Região,S01,Prorrogação do desconto para_x000D_ pagamento da anuidade,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13140,"ACÓRDÃO Nº 417, DE 18 DE MARÇO DE 2021",2021-03-22,Acórdão,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Fisioterapia e Terapia Ocupacional,S01,Prorrogar validade de Resolução sobre COVID-19,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13233,"RESOLUÇÃO GECEX Nº 176, DE 19 DE MARÇO DE 2021",2021-03-22,Resolução,Câmara de Comércio Exterior/Comitê-Executivo de Gestão,S01,Prorrogação direito antidumping definitivo,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13565,RELATÓRIO DA ADMINISTRAÇÃO - 2020,2021-03-24,Balanço Patrimonial,"Ministério da Ciência, Tecnologia e Inovações/Centro Nacional de Tecnologia Eletrônica Avançada S/A",S01,,COVID-19,True,,,,N/C,No,
13780,"Portaria n° 858, de  23 de março de 2021",2021-03-24,Portaria,Ministério Público do Distrito Federal e Territórios/Procuradoria-Geral de Justiça/Coordenadorias das Promotorias de Justiça,S01,Autuação e registro da portaria,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
13988,"RESOLUÇÃO CFESS nº 967, de 24 de março de 2021",2021-03-25,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Serviço Social,S01,Suspensão de prazos,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
14160,"DECISÃO COREN/CE Nº 25, de 25 de março de 2021",2021-03-26,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE ENFERMAGEM DO CEARÁ,S01,Prorrogação de prazos,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
